Contrato;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77
6456676;1;1;3;3;3;3;3;4;4;4;4;4;4;11;12;13;13;13;13;13;13;14;14;14;15;18;19;20;20;21;22;23;24;24;25;25;25;26;27;27;27;27;27;27;28;28;28;29;29;29;29;29;29;30;30;36;36;36;36;36;36;37;37;37;38;38;39;40;40;40;41;41;42;43;44;44
6456677;1;1;3;3;5;5;5;6;6;6;6;6;6;6;7;8;8;8;18;18;18;19;19;19;20;21;22;23;24;25;26;27;28;28;29;30;30;31;32;32;32;33;33;33;34;34;34;35;35;36;36;36;36;37;37;38;38;39;39;40;40;41;41;41;42;42;43;44;44;44;45;45;46;47;48;48
6456678;1;1;3;3;5;5;5;6;6;6;6;6;6;6;7;8;8;8;8;8;8;10;10;10;11;11;12;13;13;14;14;14;15;15;16;16;16;16;16;16;16;30;30;30;31;31;31;32;32;32;32;32;32;33;33;33;33;33;33;33;33;34;34;34;35;35;36;37;37;37;38;38;39;40;41;41
6456681;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;7;7;7;7;7;7;7;7;7;7;10;11;11;12;12;12;13;13;13;13;13;13;13;13;13;13;13;13;14;14;14;15;15;15;15;15;15;15;15;15;15;15;15;15;15;16;16;42;43;43;44;45;45;45;46;46;47;48;49;49
6456682;1;1;3;3;5;5;5;6;6;6;6;6;6;6;7;8;8;8;8;8;8;10;10;10;11;11;12;13;13;14;18;18;19;19;20;20;20;20;21;21;21;21;21;21;22;22;22;23;23;23;23;23;23;23;23;23;23;23;23;23;23;24;24;24;24;24;24;24;24;24;24;24;25;25;26;26
6457709;1;1;3;3;5;6;6;7;7;7;7;10;10;10;11;12;12;12;12;19;19;20;20;20;21;22;23;24;25;26;27;28;29;29;30;31;31;32;33;33;33;34;34;34;35;35;35;36;36;37;37;37;37;38;38;39;39;40;40;41;41;42;42;43;44;44;45;46;46;46;47;47;48;49;50;50
6459510;1;1;3;3;5;5;5;6;6;6;6;6;6;6;7;8;8;8;8;8;8;10;10;10;11;11;12;13;13;14;14;14;15;15;16;16;16;16;16;16;16;16;16;16;17;17;17;18;18;18;18;18;18;27;27;27;27;27;27;27;27;28;28;28;29;29;30;30;30;30;31;48;49;50;51;51
6461478;2;2;2;5;6;7;7;8;8;9;9;9;9;9;10;11;17;17;17;17;17;18;18;18;19;20;21;22;23;24;25;26;27;27;28;29;29;30;31;31;31;32;35;35;36;36;36;37;37;38;38;38;38;39;39;40;40;41;41;42;42;43;43;44;45;45;46;47;47;47;48;49;50;51;52;52
6462152;1;1;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;40;40;41;41;42;42;43;43;44;44;45;46;46;47;48;48;48;49;50;51;52;53;53
6462640;1;1;3;3;3;3;3;4;10;11;11;12;13;14;15;16;16;16;16;16;20;21;21;21;22;23;24;25;26;27;28;29;30;30;31;32;32;33;34;34;34;35;36;36;37;37;37;38;38;39;39;39;40;41;41;42;42;43;43;44;44;45;45;46;47;47;48;49;49;49;50;51;52;53;54;54
6466823;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;9;9;10;10;11;11;11;12;12;12;12;12;12;12;12;12;12;12;12;13;13;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;15;15;15;15;15;15;15;15;15;15;15;16;16;19;19
6466825;2;2;2;2;2;2;2;3;3;3;3;3;3;3;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
6467039;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;7;7;7;7;7;7;7;7;7;7;10;11;11;12;12;12;13;13;13;13;13;13;19;19;19;19;19;19;20;20;20;21;21;21;21;21;21;21;21;21;21;21;21;21;21;22;22;22;22;22;22;22;22;22;22;22;23;23;24;24
6470504;2;2;2;2;2;2;2;3;3;3;3;3;3;3;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;15;15;15;15;15;15;15;15;15;15;16;16;16;17;17;17;17;17;17;17;17;17;17;17;44;45;45;46;46;47;48;48;49;50;50;50;51;52;53;54;55;55
6472805;1;1;3;3;3;3;3;4;4;4;4;4;4;11;12;13;13;13;13;13;13;14;14;14;15;15;16;17;22;23;24;25;26;26;27;28;28;29;30;30;30;31;31;31;32;32;32;33;33;33;33;33;33;34;34;34;34;34;34;34;46;47;47;48;49;49;50;51;51;51;52;53;54;55;56;56
6473003;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
6477901;2;2;2;5;6;7;7;8;8;9;9;9;9;9;10;11;11;11;11;11;11;12;12;12;13;13;14;15;15;16;16;16;17;17;18;18;18;18;18;18;18;18;18;18;19;19;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;21;21;21;21;21;21;21;52;52;53;54;55;56;57;57
6478559;2;2;2;5;6;7;8;9;9;10;10;11;11;12;13;14;14;14;14;14;14;15;15;15;16;16;17;18;18;19;20;20;21;31;32;33;33;34;35;35;35;36;37;37;38;38;38;39;39;40;40;40;41;42;42;43;43;44;45;46;47;48;48;49;50;50;51;52;53;53;54;55;56;57;58;58
6481231;2;3;4;4;4;4;4;5;5;5;5;5;12;13;14;15;15;15;15;15;15;16;16;16;17;17;18;19;19;20;21;21;22;22;23;23;23;23;24;24;24;24;24;24;25;25;25;26;26;26;26;26;26;26;26;26;26;26;26;26;26;27;27;27;28;28;29;29;29;29;30;30;31;31;32;32
6483443;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
6484593;2;2;2;2;2;2;2;3;3;3;3;3;3;3;6;6;6;6;6;6;6;6;22;22;23;24;25;26;27;28;29;30;31;32;33;34;34;35;36;36;36;37;38;38;39;39;39;40;40;41;41;41;42;43;43;44;44;45;46;47;48;49;49;50;51;51;52;53;54;54;55;56;57;58;59;59
6491890;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9;9;9;9
6496354;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9;9;9;9
6501672;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;7;7;7;7;7;7;7;7;7;7;10;11;11;12;12;12;13;13;13;13;13;13;19;19;19;19;19;19;20;20;20;21;21;21;21;21;21;21;21;21;21;21;21;21;21;22;22;22;22;22;22;22;22;22;22;22;23;23;24;24
6502323;2;2;2;5;6;7;8;9;9;10;12;13;14;15;16;17;18;18;19;20;21;22;23;23;24;25;26;27;28;29;30;31;32;33;34;35;35;36;37;37;37;38;39;39;40;40;40;41;41;42;42;42;43;44;44;45;45;46;47;48;49;50;50;51;52;52;53;54;55;55;56;57;58;59;60;60
6502668;2;2;2;5;6;7;7;8;8;9;9;9;9;9;10;11;11;11;11;11;11;12;12;12;13;13;14;15;15;16;16;16;17;17;18;18;18;18;18;18;18;18;18;18;19;19;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;21;21;21;21;21;21;21;21;21;21;21;22;22;23;23
6505874;1;1;3;3;5;6;6;7;7;7;7;10;10;10;11;12;12;12;12;19;19;20;20;20;21;22;23;24;25;26;27;28;29;29;30;31;31;32;33;33;33;34;34;34;35;35;35;36;36;37;37;37;37;38;38;39;39;40;40;41;41;42;42;43;44;53;54;55;56;56;57;58;59;60;61;61
6506990;2;2;2;5;6;7;8;9;9;10;10;11;11;12;13;14;14;14;14;14;14;15;15;15;16;16;17;18;18;19;20;20;21;21;22;22;22;22;23;23;38;39;40;40;41;41;41;42;42;43;43;43;44;45;45;46;46;47;48;49;50;51;51;52;53;54;55;56;57;57;58;59;60;61;62;62
6507780;1;1;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
6507785;1;1;3;3;5;6;6;7;7;7;7;10;10;10;11;12;12;12;12;12;12;13;13;13;14;14;15;16;16;17;17;17;18;18;19;19;19;19;20;20;20;20;20;20;21;21;21;22;22;35;35;35;35;36;36;37;37;38;38;39;39;40;52;53;54;55;56;57;58;58;59;60;61;62;63;63
6515860;1;1;3;3;5;5;5;6;6;6;6;6;6;6;7;8;8;8;18;18;18;19;19;19;20;21;22;23;24;25;26;27;28;28;29;30;30;31;32;32;32;33;33;33;34;34;34;35;43;44;44;44;45;46;46;47;47;48;49;50;51;52;53;54;55;56;57;58;59;59;60;61;62;63;64;64
6515865;2;2;2;5;6;7;7;8;8;9;9;9;9;9;10;11;11;11;11;11;11;12;12;12;13;13;14;15;15;16;16;22;23;23;24;24;24;24;25;25;25;25;25;25;26;26;26;27;27;27;27;27;27;28;28;28;28;28;28;28;28;29;29;29;30;30;31;31;31;31;32;32;33;33;34;34
6523676;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;19;20;21;22;23;24;24;25;26;27;28;29;30;31;32;33;34;35;36;36;37;38;38;39;40;41;41;42;42;42;43;44;45;45;45;46;47;47;48;48;49;50;51;52;53;54;55;56;57;58;59;60;60;61;62;63;64;65;65
6524125;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;7;7;7;7;7;7;7;7;7;7;10;11;11;12;12;12;13;13;13;13;13;13;19;19;19;19;19;19;20;20;20;21;21;21;21;21;21;21;21;21;21;21;21;21;21;22;22;22;22;22;22;22;22;22;29;29;30;30;31;31
6528098;1;1;3;3;3;3;3;4;4;4;4;4;4;11;12;13;13;13;13;13;13;14;14;14;15;15;16;17;22;23;24;25;26;26;27;28;28;29;30;30;30;31;31;31;32;43;43;44;45;46;46;46;47;48;48;49;49;50;51;52;53;54;55;56;57;58;59;60;61;61;62;63;64;65;66;66
6530198;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;19;20;21;22;23;24;24;25;26;27;28;29;30;31;32;33;34;35;36;36;37;38;38;39;40;41;42;43;44;44;45;46;47;47;47;48;49;49;50;50;51;52;53;54;55;56;57;58;59;60;61;62;62;63;64;65;66;67;67
6533395;1;1;1;1;1;1;1;1;1;8;8;8;8;8;9;10;10;10;10;10;10;11;11;11;12;12;13;14;14;15;15;15;16;16;17;17;17;17;17;39;40;41;42;43;44;45;45;46;47;48;48;48;49;50;50;51;51;52;53;54;55;56;57;58;59;60;61;62;63;63;64;65;66;67;68;68
6536623;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
6543897;1;1;3;3;5;6;6;7;7;7;7;7;7;7;8;9;9;9;9;9;9;9;9;25;26;27;28;29;30;31;32;33;34;35;36;37;37;38;39;40;41;42;43;44;45;46;46;47;48;49;49;49;50;51;51;52;52;53;54;55;56;57;58;59;60;61;62;63;64;64;65;66;67;68;69;69
6544813;1;1;3;3;3;3;3;4;4;4;4;4;4;11;12;13;13;13;13;13;13;14;14;14;15;18;19;20;20;21;22;23;24;24;25;25;25;26;27;27;27;27;27;27;28;28;28;29;29;29;29;29;29;30;30;30;30;30;30;30;30;31;31;31;32;32;33;33;33;33;34;34;35;35;36;36
6547404;1;1;3;3;3;3;3;4;10;11;11;12;13;14;15;16;16;16;16;16;20;21;21;21;22;23;24;25;26;27;28;29;30;30;31;32;38;39;40;41;42;43;44;45;46;47;47;48;49;50;50;50;51;52;52;53;53;54;55;56;57;58;59;60;61;62;63;64;65;65;66;67;68;69;70;70
6548037;1;1;3;3;3;3;3;4;4;4;4;4;4;11;12;13;13;13;13;13;13;14;14;14;15;15;16;17;17;18;19;19;20;20;21;21;21;21;22;22;22;22;22;22;23;23;23;24;24;24;24;24;24;24;24;24;24;24;24;24;24;25;25;25;26;26;27;27;27;27;27;27;28;28;29;29
6548038;1;1;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;40;40;41;41;42;42;43;43;44;44;45;46;46;47;48;48;48;49;50;51;52;53;53
6551656;2;2;2;2;2;2;2;3;3;3;3;3;3;3;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
6552773;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;7;7;7;7;7;7;7;7;7;7;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;37;37;38;38;38;39;39;40;41;41;41;42;42;43;44;45;45
6558924;1;1;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;26;26;27;28;28;28;28;28;28;29;29;29;30;30;30;30;30;30;31;31;31;31;31;31;31;31;32;32;32;33;33;34;34;34;34;35;35;36;37;38;38
6559630;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;7;7;7;7;7;7;7;7;7;7;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;37;37;38;38;38;39;39;40;41;41;41;42;42;43;44;45;45
6560222;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
6560231;1;1;1;1;1;1;1;1;1;8;8;8;8;8;9;10;10;10;10;10;10;11;11;11;12;12;13;14;14;15;15;15;16;16;17;17;17;17;17;17;17;17;17;17;18;18;18;19;19;19;19;19;19;19;19;19;19;19;19;19;19;20;20;20;20;20;20;20;20;20;20;20;21;21;22;22
6564834;1;1;1;1;1;1;1;1;1;8;8;8;8;8;9;10;10;10;10;10;10;11;11;11;12;12;13;14;14;15;15;15;16;16;17;17;17;17;17;39;40;41;42;43;44;45;45;46;47;48;48;51;52;53;53;54;54;55;56;57;58;59;60;61;62;63;64;65;66;66;67;68;69;70;71;71
6566575;2;2;2;5;6;7;7;8;8;9;9;9;9;9;10;11;11;11;11;11;11;12;12;12;13;13;14;15;15;16;16;22;23;23;24;24;24;24;25;25;25;25;25;25;26;26;26;27;27;27;27;27;27;28;28;28;28;28;28;28;28;29;29;29;30;30;31;31;31;31;32;32;33;33;34;34
6587228;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;9;9;9;9;9;9;9;9;9;9;9;10;10;10;10
6587395;2;2;2;2;2;2;2;3;3;3;3;3;3;3;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;25;26;26;26;26;26;26;27;27;27;28;28;28;28;28;28;29;29;29;29;29;29;29;29;30;30;30;31;31;32;32;32;32;33;33;34;36;37;37
6595270;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;9;9;10;10;11;11;11;12;12;12;12;12;12;12;12;12;12;12;12;13;13;13;14;14;14;14;14;14;14;14;14;55;56;57;58;59;60;61;62;63;64;65;66;67;67;68;69;70;71;72;72
6596867;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;9;9;10;10;11;11;11;12;12;12;12;12;12;12;12;12;12;12;12;13;13;13;14;14;14;14;14;14;14;14;14;55;56;57;58;59;60;61;62;63;64;65;66;67;67;68;69;70;71;72;72
6598500;2;2;2;5;6;7;7;8;8;9;9;9;9;9;10;11;11;11;11;11;11;12;12;12;13;13;14;15;15;16;16;22;23;23;24;24;24;24;25;25;25;25;25;25;26;26;26;27;27;27;27;27;27;28;28;28;28;28;28;28;28;29;29;29;30;30;31;31;31;31;32;32;33;33;34;34
6598925;1;1;3;3;3;3;3;4;4;4;4;4;4;11;12;13;13;13;13;13;13;14;14;14;15;15;16;17;22;23;24;25;26;26;27;28;28;29;30;30;30;31;31;31;32;43;43;44;45;46;46;46;47;48;48;49;49;50;51;52;53;54;55;56;57;58;59;60;61;61;62;63;64;65;66;66
6598940;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
6605391;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;7;7;7;7;7;7;7;7;7;7;10;11;11;12;12;12;13;13;13;13;13;13;13;13;13;13;13;13;14;14;48;49;50;51;51;52;53;54;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;68;69;70;71;72;73;73
6605396;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;7;7;7;7;7;7;7;7;7;7;10;11;11;12;12;12;13;13;13;13;13;13;13;13;13;13;13;13;14;14;48;49;50;51;51;52;53;54;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;68;69;70;71;72;73;73
6606317;2;3;4;4;4;4;4;5;5;5;5;5;12;13;14;15;15;15;15;15;15;16;16;16;17;17;18;19;19;20;21;21;22;22;23;23;23;23;24;24;24;24;24;24;25;25;25;26;26;26;26;26;26;26;26;26;26;26;26;26;26;27;27;27;28;28;29;29;29;29;30;30;31;31;32;32
6606724;2;3;4;4;4;4;4;5;5;5;5;5;12;13;14;15;15;15;15;15;15;16;16;16;17;17;18;19;19;20;21;21;22;22;23;23;23;23;24;24;24;24;24;24;25;25;25;26;26;26;26;26;26;26;26;26;26;26;26;26;26;27;27;27;28;28;29;29;29;29;30;30;31;31;32;32
6611136;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;19;20;21;22;23;24;24;25;26;27;28;29;30;31;32;33;34;35;36;36;37;38;38;39;40;41;42;43;44;44;45;46;47;47;47;48;49;49;50;50;51;52;53;54;55;56;57;58;59;60;61;62;62;63;64;65;66;67;67
6617012;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;8;8;8;8;8;8;52;53;54;55;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;69;70;71;72;73;74;74
6617017;1;1;1;1;1;1;1;1;1;8;8;8;8;8;9;10;10;10;10;10;10;11;11;11;12;12;13;14;14;15;15;15;16;16;17;17;17;17;17;17;17;17;17;17;18;18;18;19;19;19;19;19;19;19;19;19;19;19;19;19;19;20;20;20;20;20;20;20;20;20;20;20;21;21;22;22
6617582;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;7;7;7;7;7;7;7;7;7;7;10;11;11;12;12;12;13;13;13;13;13;13;13;13;13;13;13;13;14;14;14;15;15;15;15;15;15;15;15;15;15;15;15;15;15;16;16;16;16;16;16;16;16;16;16;16;17;17;17;17
6617583;2;2;2;2;2;2;2;3;3;3;3;3;3;3;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;15;15;15;15;15;15;15;15;15;15;16;16;16;17;17;17;17;17;17;17;17;17;17;17;44;45;45;46;46;47;48;48;49;50;50;50;51;52;53;54;55;55
6619762;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
6620670;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;70;71;72;73;74;75;75
6620685;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;9;9;9;9;9;9;9;9;9;9;9;10;10;10;10
6626209;1;1;3;3;5;5;5;6;6;6;6;6;6;6;7;8;8;8;18;18;18;19;19;19;20;21;22;23;24;25;26;27;28;28;29;30;30;31;32;32;32;33;33;33;34;34;34;35;35;36;36;36;36;37;37;38;38;39;39;40;40;41;41;41;42;42;43;44;44;44;45;45;46;47;48;76
6630537;1;1;1;1;1;1;1;1;1;8;8;8;8;8;9;10;10;10;10;10;10;11;11;11;12;12;13;14;14;15;15;15;16;16;17;17;17;17;17;39;40;41;42;43;44;45;45;46;47;48;48;48;49;50;50;51;51;52;53;54;55;56;57;58;59;60;61;62;63;63;64;65;66;67;68;68
6635588;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
6635590;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;7;7;7;7;7;7;7;7;7;7;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;37;37;38;38;38;39;39;40;41;41;71;72;73;74;75;76;77
6636324;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
6636326;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9;9;9;9
6647357;1;1;3;3;5;5;5;6;6;6;6;6;6;6;7;8;8;8;8;8;8;10;10;10;11;11;12;13;13;14;14;14;15;15;16;16;16;16;16;16;16;16;16;16;17;17;17;18;18;18;18;18;18;27;27;27;27;27;27;27;27;28;28;28;29;29;30;30;30;30;31;48;49;50;51;51
