"fecha","tmed","hrmed","NDVI_mean_6490927","Anomaly_6490927","NDVI_mean_6431327","Anomaly_6431327","NDVI_mean_6444852","Anomaly_6444852","NDVI_mean_6462152","Anomaly_6462152","NDVI_mean_6617939","Anomaly_6617939","NDVI_mean_6619213","Anomaly_6619213","NDVI_mean_6402165","Anomaly_6402165","NDVI_mean_6402166","Anomaly_6402166","NDVI_mean_6402168","Anomaly_6402168","NDVI_mean_6402171","Anomaly_6402171","NDVI_mean_6402172","Anomaly_6402172","NDVI_mean_6402214","Anomaly_6402214","NDVI_mean_6482477","Anomaly_6482477","NDVI_mean_6524125","Anomaly_6524125","NDVI_mean_6400989","Anomaly_6400989","NDVI_mean_6400993","Anomaly_6400993","NDVI_mean_6400994","Anomaly_6400994","NDVI_mean_6400997","Anomaly_6400997","NDVI_mean_6401005","Anomaly_6401005","NDVI_mean_6466802","Anomaly_6466802","NDVI_mean_6496354","Anomaly_6496354","NDVI_mean_6525295","Anomaly_6525295","NDVI_mean_6401855","Anomaly_6401855","anomaliesAgg","anomaliesAgg2"
2020-05-30,19.7125,62.4791666666667,NA,NA,0.461218282580376,0,NA,NA,0.338791906833649,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.489513090252876,1,NA,NA,0.618659133712451,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.320113778114319,1,NA,NA,NA,NA,0.130434782608696,0.6
2020-06-04,23.6125,59.6416666666667,NA,NA,0.38888618350029,0,NA,NA,0.265465401113033,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.364042484760284,0,NA,NA,0.568284779787064,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169817015528679,0,NA,NA,NA,NA,0,0
2020-06-09,19.8125,81.4916666666667,NA,NA,NA,NA,NA,NA,0.104501113295555,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.280356504023075,0,NA,NA,NA,NA,0.0434782608695652,0.5
2020-06-14,21.8,49.675,NA,NA,0.456293344497681,0,NA,NA,0.295136064291,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417846582829952,0,NA,NA,0.55235667526722,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.227389756590128,0,NA,NA,NA,NA,0,0
2020-06-19,23.35,75.9458333333333,NA,NA,0.436583139002323,0,NA,NA,0.342251107096672,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.424403578042984,0,NA,NA,0.535846744974454,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2020-06-24,24.1875,63.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2020-06-29,24.8708333333333,72.625,NA,NA,0.460856333374977,0,NA,NA,0.331398583948612,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386226758360863,0,NA,NA,0.57368116080761,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288933701813221,0,NA,NA,NA,NA,0,0
2020-07-04,25.1083333333333,80.8416666666667,NA,NA,NA,NA,NA,NA,0.352893680334091,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37421902269125,0,NA,NA,0.519782369335493,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126711167395115,0,NA,NA,NA,NA,0,0
2020-07-09,26.2375,63.5958333333333,NA,NA,0.404252678155899,0,NA,NA,0.323974832892418,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.369458931684494,0,NA,NA,0.434476400415103,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.259271875023842,0,NA,NA,NA,NA,0,0
2020-07-14,24.275,86.4583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2020-07-19,25.7041666666667,70.6625,NA,NA,0.489153861999512,1,NA,NA,0.365792080760002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376282328367233,0,NA,NA,0.552496199806531,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271028816699982,0,NA,NA,NA,NA,0.0434782608695652,0.2
2020-07-24,26.2166666666667,63.5458333333333,NA,NA,0.455829456448555,0,NA,NA,0.284416235983372,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.314901296794415,0,NA,NA,0.510474989811579,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193110678344965,0,NA,NA,NA,NA,0,0
2020-08-08,26.3458333333333,49.9916666666667,NA,NA,0.483367912471294,1,NA,NA,0.392997652292252,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.352692100405693,0,NA,NA,0.518770883480708,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268569618463516,0,NA,NA,NA,NA,0.0434782608695652,0.2
2020-08-13,26.7958333333333,57.675,NA,NA,0.491948939859867,1,NA,NA,0.257620021700859,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287028039246798,0,NA,NA,0.589839840928713,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150648470968008,0,NA,NA,NA,NA,0.0434782608695652,0.2
2020-08-18,26.4,41.55,NA,NA,0.5553859770298,1,NA,NA,0.389527693390846,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385466489195824,0,NA,NA,0.596275741855303,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267308250069618,0,NA,NA,NA,NA,0.0434782608695652,0.2
2020-08-23,27.3833333333333,74.7083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2020-08-28,25.9541666666667,62.8125,NA,NA,0.481049284338951,1,NA,NA,0.364632740616798,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.380711045861244,0,NA,NA,0.512634138266246,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.227868400514126,0,NA,NA,NA,NA,0.0434782608695652,0.2
2020-09-02,23.3291666666667,65.875,NA,NA,0.619836963713169,1,NA,NA,0.0623253956437111,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296730186790228,0,NA,NA,0.536772156755129,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0869565217391304,0.5
2020-09-07,22.9208333333333,74.6333333333333,NA,NA,NA,NA,NA,NA,0.146585423499346,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333115947246552,0,NA,NA,0.399954522649447,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0434782608695652,0.333333333333333
2020-09-12,23.5875,59.3125,NA,NA,0.45857160538435,0,NA,NA,0.262756206095219,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.317398219555616,0,NA,NA,0.575461919109027,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161504492163658,0,NA,NA,NA,NA,0,0
2020-09-17,24.55,80.0583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0416375529021025,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0434782608695652,1
2020-09-22,22.6791666666667,66.3791666666667,NA,NA,0.456809684634209,0,NA,NA,0.309835746884346,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.308419550955296,0,NA,NA,0.482494855920474,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204791843891144,0,NA,NA,NA,NA,0,0
2020-09-27,20.9625,51.3708333333333,NA,NA,0.543206200003624,1,NA,NA,0.480915114283562,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.422845351696014,0,NA,NA,0.598189736406008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.313317395746708,1,NA,NA,NA,NA,0.130434782608696,0.6
2020-10-02,21.1041666666667,45.9458333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2020-10-07,21.8083333333333,49.0291666666667,NA,NA,0.51068664342165,1,NA,NA,0.358654230833054,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418354791402817,0,NA,NA,0.558470999201139,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265488311648369,0,NA,NA,NA,NA,0.0434782608695652,0.2
2020-10-12,16.475,50.2041666666667,NA,NA,0.549039393663406,1,NA,NA,0.35816203802824,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363832758367062,0,NA,NA,0.605057766040166,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229592952877283,0,NA,NA,NA,NA,0.0434782608695652,0.2
2020-10-17,15.35,66.1166666666667,NA,NA,0.44314930588007,0,NA,NA,0.395549662411213,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445898360013962,0,NA,NA,0.545081364611785,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.270603664219379,0,NA,NA,NA,NA,0,0
2020-10-27,14.2,55.6166666666667,NA,NA,0.353677287697792,0,NA,NA,0.348134592175484,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.352668471634388,0,NA,NA,0.571753561496735,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154774829745293,0,NA,NA,NA,NA,0,0
2020-11-01,16.475,78.0791666666667,NA,NA,0.369422383606434,0,NA,NA,0.170388981699944,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288504507392645,0,NA,NA,0.491672923167547,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0843518003821373,1,NA,NA,NA,NA,0.0869565217391304,0.4
2020-11-06,19.4791666666667,81.5458333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178334705531597,1,NA,NA,0.207679768403371,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0869565217391304,1
2020-11-11,14.5416666666667,89.15,NA,NA,0.327029678970575,0,NA,NA,0.22551716864109,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283152061328292,0,NA,NA,0.399145757158597,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2020-11-16,19.175,76.2125,NA,NA,NA,NA,NA,NA,0.214181289076805,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.420462611317635,0,NA,NA,0.518081501126289,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257331192493439,0,NA,NA,NA,NA,0.0434782608695652,0.25
2020-11-21,13.7625,74.3708333333333,NA,NA,0.344770750030875,0,NA,NA,0.325155645608902,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.366654363274574,0,NA,NA,0.434289743502935,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.176323484629393,0,NA,NA,NA,NA,0,0
2020-11-26,15.8583333333333,82.3375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2020-12-01,14.1333333333333,87.4666666666667,NA,NA,0.33199436031282,0,NA,NA,0.318393662571907,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38829807639122,0,NA,NA,0.61156091094017,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22255315631628,0,NA,NA,NA,NA,0.0434782608695652,0.2
2020-12-06,9.76666666666667,48.5958333333333,NA,NA,0.409384928643703,0,NA,NA,0.41740383207798,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.491212695837021,1,NA,NA,0.670058012008667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.315682746469975,1,NA,NA,NA,NA,0.173913043478261,0.8
2020-12-11,18.6833333333333,61.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2020-12-16,9.87916666666667,89.6583333333333,NA,NA,0.367636345326901,0,NA,NA,0.438004538416863,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453048080205917,0,NA,NA,0.534154176712036,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.309021860361099,1,NA,NA,NA,NA,0.0869565217391304,0.4
2020-12-21,11.7166666666667,75.1583333333333,NA,NA,0.313014104962349,0,NA,NA,0.377413727343082,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391421268880367,0,NA,NA,0.569637839992841,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.215705540031195,0,NA,NA,NA,NA,0,0
2020-12-26,6.96666666666667,40.4916666666667,NA,NA,0.385599531233311,0,NA,NA,0.453732170164585,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.470593100786209,1,NA,NA,0.560672380030155,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.295377038419247,1,NA,NA,NA,NA,0.130434782608696,0.6
2020-12-31,7.05833333333333,57.45,NA,NA,0.310822360217571,0,NA,NA,0.405730202794075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405538262426853,0,NA,NA,0.650048673152924,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255751922726631,0,NA,NA,NA,NA,0.0434782608695652,0.2
2021-01-05,7.1875,48.0041666666667,NA,NA,0.377299517393112,0,NA,NA,0.42416425049305,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.489401006698608,1,NA,NA,0.584732274214427,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.347628876566887,1,NA,NA,NA,NA,0.130434782608696,0.6
2021-01-10,6.85416666666667,93.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2021-01-15,12.2208333333333,43.5541666666667,NA,NA,0.340123232454062,0,NA,NA,0.412705719470978,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.440247836709023,0,NA,NA,0.644296432534854,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304693691432476,1,NA,NA,NA,NA,0.130434782608696,0.6
2021-01-20,8.375,98.1791666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2021-01-25,15.4458333333333,59.6916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2021-01-30,16.0458333333333,49.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2021-02-04,11.5708333333333,90.8541666666667,NA,NA,0.32564003020525,0,NA,NA,0.357068106532097,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384842196106911,0,NA,NA,0.472880154848099,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233818717300892,0,NA,NA,NA,NA,0,0
2021-02-09,13.0291666666667,65.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2021-02-14,12.425,77.775,NA,NA,0.288528207689524,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.425778666138649,0,NA,NA,0.537514388561249,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2021-02-19,11.3666666666667,90.6416666666667,NA,NA,0.255072509869933,0,NA,NA,0.270146995782852,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278249029070139,0,NA,NA,0.383448074261348,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2021-02-24,13.2958333333333,82.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2021-03-01,13.3958333333333,83.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2021-03-06,12.6041666666667,94.2791666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2021-03-11,12.875,85.6541666666667,NA,NA,0.260552974417806,0,NA,NA,0.258460246026516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.400241659581661,0,NA,NA,0.544912720719973,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115449205040932,0,NA,NA,NA,NA,0,0
2021-03-16,11.6291666666667,83.65,NA,NA,0.236437503248453,1,NA,NA,0.247807420790195,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.414573961496353,0,NA,NA,0.489905518790086,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210048798471689,0,NA,NA,NA,NA,0.0434782608695652,0.2
2021-03-21,9.7875,64.9125,NA,NA,0.264747597277164,0,NA,NA,0.275370880961418,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40546827018261,0,NA,NA,0.5354190270106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16140228882432,0,NA,NA,NA,NA,0,0
2021-03-26,13.7625,78.45,NA,NA,NA,NA,NA,NA,0.227480918169022,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.432700788974762,0,NA,NA,0.464027221004168,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2021-03-31,14.0708333333333,71.3208333333333,NA,NA,0.235124245285988,1,NA,NA,0.237387515604496,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34352448284626,0,NA,NA,0.351778780420621,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.245461978018284,0,NA,NA,NA,NA,0.0434782608695652,0.2
